Blah blah first line that gets skipped (☞ﾟヮﾟ)☞
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
4.972319417107673,0.0,0.0,0.0,1.90735E-7,1.74846E-7,5.0,5.07713,5.32089,5.7735,6.52704,7.77862,10.0,14.619,28.7939,200.0,28.7938,14.619,10.0,7.77862,6.52704,5.7735,5.32089,5.07713,5.0
